Time,Signal
11745,-486
11750,-500
11755,-368
11760,-426
11765,-431
11770,-431
11775,-378
11780,-347
11785,-321
11790,-205
11795,-308
11800,-395
11805,-443
11810,-333
11815,-413
11820,-408
11825,-479
11830,-423
11835,-499
11840,-598
11845,-544
11850,-484
11855,-564
11860,-569
11865,-523
11870,-514
11875,-481
11880,-499
11885,-552
11890,-583
11895,-609
11900,-565
11905,-605
11910,-496
11915,-537
11920,-424
11925,-446
11930,-428
11935,-341
11940,-381
11945,-268
11950,-286
11955,-276
11960,-259
11965,-222
11970,-247
11975,-228
11980,-312
11985,-267
11990,-273
11995,-398
12000,-446
12005,-352
12010,-259
12015,-301
12020,-379
12025,-421
12030,-416
12035,-269
12040,-252
12045,-259
12050,-269
12055,-270
12060,-354
12065,-408
12070,-350
12075,-307
12080,-318
12085,-289
12090,-232
12095,-219
12100,-263
12105,-270
12110,-245
12115,-181
12120,-207
12125,-65
12130,-156
12135,-145
12140,-161
12145,-251
12150,-211
12155,-155
12160,-204
12165,-220
12170,-148
12175,-243
12180,-181
12185,-200
12190,-208
12195,-247
12200,-315
12205,-272
12210,-150
12215,-141
12220,-181
12225,-108
12230,-158
12235,-95
12240,-139
12245,-65
12250,-106
12255,-108
12260,-41
12265,0
12270,13
12275,29
12280,30
12285,-25
12290,16
12295,-17
12300,38
12305,6
12310,32
12315,24
12320,-149
12325,-145
12330,-18
12335,-69
12340,-27
12345,-83
12350,-46
12355,-30
12360,-93
12365,-117
12370,-96
12375,-139
12380,-53
12385,-108
12390,-106
12395,-158
12400,-120
12405,-102
12410,-110
12415,-29
12420,-43
12425,59
12430,-13
12435,73
12440,2
12445,44
12450,-51
12455,-68
12460,-56
12465,-74
12470,-124
12475,-99
12480,-198
12485,-305
12490,-393
12495,-506
12500,-547
12505,-499
12510,-495
12515,-483
12520,-466
12525,-448
12530,-463
12535,-398
12540,-276
12545,-163
12550,-126
12555,-170
12560,-204
12565,-269
12570,-299
12575,-315
12580,-278
12585,-274
12590,-275
12595,-299
